sciName,tiplabel,GENUS,FAMILY,ORDER,MSW3_sciName_matched,genes,extinct.,samp,BM,BodyMass_imp.,BM_SourceDB,BM_Method,BM_Ref,latCat,latMids,Lat_centroid,Lon_centroid,lat_min,lat_max,lon_min,lon_max
Mus_callewaerti,Mus_callewaerti_MURIDAE_RODENTIA,Mus,MURIDAE,RODENTIA,Mus_callewaerti,1,0,sampled,0.0219,FALSE,FS2016,Assumed_isometric_based_on_head-body_length,Acta_Oecologica_40:_41-49_(2012),1,-8.877364,-8.872271728,27.28998138,-9.584164,-8.170564,26.775,27.8617
Mus_caroli,Mus_caroli_MURIDAE_RODENTIA,Mus,MURIDAE,RODENTIA,Mus_caroli,5,0,sampled,0.0113,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),0,9.7681065,17.58288978,105.6820516,-8.780727,28.31694,95.355583,128.328781
Mus_cervicolor,Mus_cervicolor_MURIDAE_RODENTIA,Mus,MURIDAE,RODENTIA,Mus_cervicolor,8,0,sampled,0.0177,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),0,12.648036,15.79603558,94.59219551,-8.780764,34.076836,73.4505,114.6017
Mus_cookii,Mus_cookii_MURIDAE_RODENTIA,Mus,MURIDAE,RODENTIA,Mus_cookii,9,0,sampled,0.0205,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),0,22.0806855,22.99407823,96.73271838,15.761335,28.400036,83.2383,106.927443
Mus_crociduroides,Mus_crociduroides_MURIDAE_RODENTIA,Mus,MURIDAE,RODENTIA,Mus_crociduroides,3,0,sampled,0.0287,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),1,-1.938814,-1.918902717,101.4349634,-2.389064,-1.488564,101.0029,101.8532
Mus_cypriacus,Mus_cypriacus_MURIDAE_RODENTIA,Mus,MURIDAE,RODENTIA,NA,1,0,sampled,0.0506,FALSE,FS2016,Assumed_isometric_based_on_centroid_size,Zoologischer_Anzeiger_247:_67-80_(2008),2,35.1325245,35.04924214,33.23491546,34.563511,35.701538,32.273087,34.597919
Mus_famulus,Mus_famulus_MURIDAE_RODENTIA,Mus,MURIDAE,RODENTIA,Mus_famulus,2,0,sampled,0.0229,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),1,10.951386,11.41294512,76.512678,10.152236,11.750536,76.2369,77.1615
Mus_fernandoni,Mus_fernandoni_MURIDAE_RODENTIA,Mus,MURIDAE,RODENTIA,Mus_fernandoni,0,0,imputed,0.015312776,TRUE,NA,NA,NA,1,6.765786,6.647517875,81.02347125,6.123136,7.408436,80.7456,81.5911
Mus_fragilicauda,Mus_fragilicauda_MURIDAE_RODENTIA,Mus,MURIDAE,RODENTIA,Mus_fragilicauda,8,0,sampled,0.012,FALSE,FS2016,Reported,Francis_CM._A_Guide_to_the_Mammals_of_Southeast_Asia_(2008),1,16.102034,17.09950141,102.0984672,14.461983,17.742085,101.311691,106.767815
Mus_goundae,Mus_goundae_MURIDAE_RODENTIA,Mus,MURIDAE,RODENTIA,Mus_goundae,0,0,imputed,0.0063,FALSE,FS2016,Assumed_isometric_based_on_head-body_length,Mammalia_33:_118-123.(1969),1,8.001386,8.00144118,20.99839493,7.910636,8.092136,20.9076,21.0891
Mus_haussa,Mus_haussa_MURIDAE_RODENTIA,Mus,MURIDAE,RODENTIA,Mus_haussa,2,0,sampled,0.0042,FALSE,FS2016,Reported,Acta_Oecologica_41-49_(2012),1,13.957536,13.89428544,1.648083355,10.023536,17.891536,-17.5348,19.6113
Mus_indutus,Mus_indutus_MURIDAE_RODENTIA,Mus,MURIDAE,RODENTIA,Mus_indutus,2,0,sampled,0.0062,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),0,-21.105464,-21.08996253,21.5019392,-27.032964,-15.177964,14.6478,29.7403
Mus_macedonicus,Mus_macedonicus_MURIDAE_RODENTIA,Mus,MURIDAE,RODENTIA,Mus_macedonicus,5,0,sampled,0.015,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),2,37.232059,38.59269185,35.76029921,31.361524,43.102594,19.302586,49.255321
Mus_mahomet,Mus_mahomet_MURIDAE_RODENTIA,Mus,MURIDAE,RODENTIA,Mus_mahomet,2,0,sampled,0.01,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),1,10.759636,10.20651362,38.16163291,5.740536,15.778736,34.8574,41.5182
Mus_mattheyi,Mus_mattheyi_MURIDAE_RODENTIA,Mus,MURIDAE,RODENTIA,Mus_mattheyi,5,0,sampled,0.0045,FALSE,FS2016,Reported,Mammalia_72:_237–252_(2008),1,10.15,9.700295538,-5.722553242,5.583333,14.716667,-17.016667,19.833333
Mus_mayori,Mus_mayori_MURIDAE_RODENTIA,Mus,MURIDAE,RODENTIA,Mus_mayori,0,0,imputed,0.0294,FALSE,FS2016,Assumed_isometric_based_on_head-body_length,The_Journal_of_the_Bombay_Natural_History_Society_23:_413-416_(1914),1,7.028386,6.99593141,80.64993304,6.095636,7.961136,79.8327,80.9584
Mus_minutoides,Mus_minutoides_MURIDAE_RODENTIA,Mus,MURIDAE,RODENTIA,Mus_minutoides,2,0,sampled,0.0068,FALSE,FS2016,Reported,Mammalia_72:_237–252_(2008),0,-13.723714,-10.02186312,29.53553766,-34.839764,7.392336,14.6631,40.4432
Mus_musculoides,Mus_musculoides_MURIDAE_RODENTIA,Mus,MURIDAE,RODENTIA,Mus_musculoides,2,0,sampled,0.0056,FALSE,FS2016,Reported,Mammalia_72:_237–252_(2008),1,1.009536,2.957260635,15.38957596,-11.756364,13.775436,-16.8251,40.4246
Mus_musculus,Mus_musculus_MURIDAE_RODENTIA,Mus,MURIDAE,RODENTIA,Mus_musculus,30,0,sampled,0.0161,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),2,9.376028,41.61420929,70.70829473,-54.778278,73.530334,-161.932053,180
Mus_neavei,Mus_neavei_MURIDAE_RODENTIA,Mus,MURIDAE,RODENTIA,Mus_neavei,2,0,sampled,0.0054,FALSE,FS2016,Assumed_isometric_based_on_head-body_length,Mammalia_45:_313-320_(1981),0,-19.857714,-21.46651527,30.30866375,-24.542664,-15.172764,29.8271,30.7446
Mus_orangiae,Mus_orangiae_MURIDAE_RODENTIA,Mus,MURIDAE,RODENTIA,Mus_orangiae,0,0,imputed,0.006,FALSE,FS2016,Assumed_isometric_based_on_head-body_length,Mammalia_34:_451-458_(1970),2,-29.3481115,-28.8708633,27.42343304,-31.716562,-26.979661,25.715314,29.047599
Mus_oubanguii,Mus_oubanguii_MURIDAE_RODENTIA,Mus,MURIDAE,RODENTIA,Mus_oubanguii,0,0,imputed,0.0077,FALSE,FS2016,Assumed_isometric_based_on_head-body_length,Mammalia_45:_313-320_(1972),1,4.981486,5.155099618,20.37165924,3.774536,6.188436,17.6964,22.8868
Mus_pahari,Mus_pahari_MURIDAE_RODENTIA,Mus,MURIDAE,RODENTIA,Mus_pahari,8,0,sampled,0.0257,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),0,20.405086,23.11893167,100.7664825,11.159636,29.650536,88.156801,109.630503
Mus_phillipsi,Mus_phillipsi_MURIDAE_RODENTIA,Mus,MURIDAE,RODENTIA,Mus_phillipsi,0,0,imputed,0.0123,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),0,17.410636,18.6302124,77.31794506,10.131136,24.690136,71.4962,81.1082
Mus_platythrix,Mus_platythrix_MURIDAE_RODENTIA,Mus,MURIDAE,RODENTIA,Mus_platythrix,5,0,sampled,0.0252,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),0,16.633286,16.23512614,77.75072191,8.372736,24.893836,72.9777,86.2472
Mus_saxicola,Mus_saxicola_MURIDAE_RODENTIA,Mus,MURIDAE,RODENTIA,Mus_saxicola,1,0,sampled,0.0214,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),0,20.315536,20.70802909,76.61172581,8.069036,32.562036,63.559,88.2523
Mus_setulosus,Mus_setulosus_MURIDAE_RODENTIA,Mus,MURIDAE,RODENTIA,Mus_setulosus,2,0,sampled,0.0111,FALSE,FS2016,Reported,Mammalia_72:_237–252_(2008),1,2.5094895,6.167747916,9.752009018,-5.422257,10.441236,-12.1644,41.4862
Mus_setzeri,Mus_setzeri_MURIDAE_RODENTIA,Mus,MURIDAE,RODENTIA,Mus_setzeri,0,0,imputed,0.0067,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),0,-19.162564,-19.08953277,20.91083392,-25.194164,-13.130964,17.6241,24.3607
Mus_shortridgei,Mus_shortridgei_MURIDAE_RODENTIA,Mus,MURIDAE,RODENTIA,Mus_shortridgei,0,0,imputed,0.0346,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),1,17.003786,19.15569466,100.2935931,11.594936,22.412636,95.082,105.0561
Mus_sorella,Mus_sorella_MURIDAE_RODENTIA,Mus,MURIDAE,RODENTIA,Mus_sorella,1,0,sampled,0.0137,FALSE,FS2016,Assumed_isometric_based_on_head-body_length,Acta_Oecologica_40:_41-49_(2012),1,-1.827464,-0.585432896,28.20423136,-8.112864,4.457936,26.1462,30.3471
Mus_spicilegus,Mus_spicilegus_MURIDAE_RODENTIA,Mus,MURIDAE,RODENTIA,Mus_spicilegus,3,0,sampled,0.014,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),2,44.9950785,47.02974262,29.05335138,38.95037,51.039787,16.625187,40.401254
Mus_spretus,Mus_spretus_MURIDAE_RODENTIA,Mus,MURIDAE,RODENTIA,Mus_spretus,6,0,sampled,0.0128,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),2,37.4968995,37.27425993,-1.515704717,29.841833,45.151966,-9.894488,22.128809
Mus_tenellus,Mus_tenellus_MURIDAE_RODENTIA,Mus,MURIDAE,RODENTIA,Mus_tenellus,1,0,sampled,0.011,FALSE,FS2016,Reported,Global_Ecology_and_Biogeography_18:_19-29_(2009),1,9.482686,8.745530887,38.44691952,3.756136,15.209236,33.9692,42.5462
Mus_terricolor,Mus_terricolor_MURIDAE_RODENTIA,Mus,MURIDAE,RODENTIA,Mus_terricolor,7,0,sampled,0.009,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),0,18.023036,22.3441427,78.18407534,3.154236,32.891836,67.5151,99.4583
Mus_triton,Mus_triton_MURIDAE_RODENTIA,Mus,MURIDAE,RODENTIA,Mus_triton,2,0,sampled,0.0121,FALSE,FS2016,Reported,Acta_Oecologica_41-49_(2012),1,-6.959264,-8.32195066,29.58861831,-16.177864,2.259336,14.9983,38.1652
Mus_vulcani,Mus_vulcani_MURIDAE_RODENTIA,Mus,MURIDAE,RODENTIA,Mus_vulcani,0,0,imputed,0.0202,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),1,-7.047714,-7.116170591,107.4494437,-7.346464,-6.748964,106.9291,107.7381
Muscardinus_avellanarius,Muscardinus_avellanarius_GLIRIDAE_RODENTIA,Muscardinus,GLIRIDAE,RODENTIA,Muscardinus_avellanarius,12,0,sampled,0.0275,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),2,47.876469,49.43623208,19.58703303,36.387936,59.365002,-5.720733,50.06667
Musonycteris_harrisoni,Musonycteris_harrisoni_PHYLLOSTOMIDAE_CHIROPTERA,Musonycteris,PHYLLOSTOMIDAE,CHIROPTERA,Musonycteris_harrisoni,4,0,sampled,0.0118,FALSE,FS2016,Reported,Mammalian_Species_622:_1-3_(1999),1,18.163386,18.37786932,-101.5121816,16.903836,19.422936,-104.5979,-99.2839
Musseromys_anacuao,Musseromys_anacuao_MURIDAE_RODENTIA,Musseromys,MURIDAE,RODENTIA,NA,0,0,imputed,0.353685907,TRUE,NA,NA,NA,1,16.258932,NA,NA,16.090189,16.427675,121.709297,122.068623
Musseromys_beneficus,Musseromys_beneficus_MURIDAE_RODENTIA,Musseromys,MURIDAE,RODENTIA,NA,0,0,imputed,0.353685907,TRUE,NA,NA,NA,1,16.5880825,NA,NA,16.415897,16.760268,120.729937,121.089263
Musseromys_gulantang,Musseromys_gulantang_MURIDAE_RODENTIA,Musseromys,MURIDAE,RODENTIA,NA,2,0,sampled,0.353685907,TRUE,NA,NA,NA,1,14.0517395,NA,NA,13.877453,14.226026,121.35992,121.719246
Musseromys_inopinatus,Musseromys_inopinatus_MURIDAE_RODENTIA,Musseromys,MURIDAE,RODENTIA,NA,0,0,imputed,0.353685907,TRUE,NA,NA,NA,1,17.022051,NA,NA,16.850259,17.193843,120.938247,121.297573
Mustela_africana,Mustela_africana_MUSTELIDAE_CARNIVORA,Mustela,MUSTELIDAE,CARNIVORA,Mustela_africana,1,0,sampled,0.537,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),1,-3.9392145,-3.476654629,-62.44935727,-13.481345,5.602916,-77.067413,-44.357777
Mustela_altaica,Mustela_altaica_MUSTELIDAE_CARNIVORA,Mustela,MUSTELIDAE,CARNIVORA,Mustela_altaica,9,0,sampled,0.171,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),2,42.179736,43.3744865,103.0822531,27.117336,57.242136,70.422093,134.916
Mustela_erminea,Mustela_erminea_MUSTELIDAE_CARNIVORA,Mustela,MUSTELIDAE,CARNIVORA,Mustela_erminea,14,0,sampled,0.1194,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),2,18.476086,59.36525749,15.46297796,-46.675264,83.627436,-179.9585,179.9613
Mustela_eversmanii,Mustela_eversmanii_MUSTELIDAE_CARNIVORA,Mustela,MUSTELIDAE,CARNIVORA,Mustela_eversmanii,8,0,sampled,1.35,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),2,44.242536,47.51225658,79.32933862,28.406636,60.078436,16.8794,135.1073
Mustela_felipei,Mustela_felipei_MUSTELIDAE_CARNIVORA,Mustela,MUSTELIDAE,CARNIVORA,Mustela_felipei,1,0,sampled,0.2113,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),1,2.304596,1.496673211,-77.21654282,-0.704346,5.313538,-78.906311,-75.765381
Mustela_frenata,Mustela_frenata_MUSTELIDAE_CARNIVORA,Mustela,MUSTELIDAE,CARNIVORA,Mustela_frenata,11,0,sampled,0.147,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),0,19.5260915,34.97554636,-97.46179806,-17.089635,56.141818,-127.027266,-61.652898
Mustela_itatsi,Mustela_itatsi_MUSTELIDAE_CARNIVORA,Mustela,MUSTELIDAE,CARNIVORA,Mustela_itatsi,7,0,sampled,0.565,FALSE,FS2016,Reported,"Wilson_DE,_Mittermeier_RA._Handbook_of_the_Mammals_of_the_World_–_Volume_1_(2009)",2,38.256086,35.9621121,136.8059762,30.989036,45.523136,129.5593,145.8209
Mustela_kathiah,Mustela_kathiah_MUSTELIDAE_CARNIVORA,Mustela,MUSTELIDAE,CARNIVORA,Mustela_kathiah,9,0,sampled,0.2081,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),0,22.412736,25.51482656,105.2516937,11.048636,33.776836,77.5846,122.1365
Mustela_lutreola,Mustela_lutreola_MUSTELIDAE_CARNIVORA,Mustela,MUSTELIDAE,CARNIVORA,Mustela_lutreola,10,0,sampled,0.44,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),2,55.2899035,54.72929516,35.78867477,41.936037,68.64377,-4.788895,72.424052
Mustela_lutreolina,Mustela_lutreolina_MUSTELIDAE_CARNIVORA,Mustela,MUSTELIDAE,CARNIVORA,Mustela_lutreolina,0,0,imputed,0.7066,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),1,-1.636645,-0.71268269,101.5156968,-8.518164,5.244874,95.374167,114.3708
Mustela_nigripes,Mustela_nigripes_MUSTELIDAE_CARNIVORA,Mustela,MUSTELIDAE,CARNIVORA,Mustela_nigripes,8,0,sampled,0.85,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),2,40.551986,39.33453707,-105.4811562,29.352736,51.751236,-114.8753,-96.6941
Mustela_nivalis,Mustela_nivalis_MUSTELIDAE_CARNIVORA,Mustela,MUSTELIDAE,CARNIVORA,Mustela_nivalis,17,0,sampled,0.1375,FALSE,FS2016,Reported,"Wilson_DE,_Mittermeier_RA._Handbook_of_the_Mammals_of_the_World_–_Volume_1_(2009)",0,49.9355515,56.40136112,29.92694791,22.136967,77.734136,-179.4256,179.969
Mustela_nudipes,Mustela_nudipes_MUSTELIDAE_CARNIVORA,Mustela,MUSTELIDAE,CARNIVORA,Mustela_nudipes,13,0,sampled,0.5,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),1,2.111486,1.08459142,108.3871498,-5.945064,10.168036,95.1897,119.2675
Mustela_putorius,Mustela_putorius_MUSTELIDAE_CARNIVORA,Mustela,MUSTELIDAE,CARNIVORA,Mustela_putorius,30,0,sampled,0.9154,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),2,49.816986,52.43645946,23.85612859,34.239236,65.394736,-9.4959,57.5731
Mustela_sibirica,Mustela_sibirica_MUSTELIDAE_CARNIVORA,Mustela,MUSTELIDAE,CARNIVORA,Mustela_sibirica,13,0,sampled,0.405,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),0,41.064336,48.36851878,104.9728194,15.990136,66.138536,55.674336,144.7516
Mustela_strigidorsa,Mustela_strigidorsa_MUSTELIDAE_CARNIVORA,Mustela,MUSTELIDAE,CARNIVORA,Mustela_strigidorsa,12,0,sampled,1.5,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),0,20.536379,22.3102584,99.85913501,11.877222,29.195536,87.983696,109.9242
Mustela_subpalmata,Mustela_subpalmata_MUSTELIDAE_CARNIVORA,Mustela,MUSTELIDAE,CARNIVORA,Mustela_subpalmata,0,0,imputed,0.0875,FALSE,FS2016,Reported,"Wilson_DE,_Mittermeier_RA._Handbook_of_the_Mammals_of_the_World_–_Volume_1_(2009)",2,27.8062185,30.50164108,30.89374293,24.009201,31.603236,29.4154,33.00734
Mydaus_javanensis,Mydaus_javanensis_MEPHITIDAE_CARNIVORA,Mydaus,MEPHITIDAE,CARNIVORA,Mydaus_javanensis,8,0,sampled,2.5,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),1,5.0529075,4.896684485,116.7358189,3.070676,7.035139,114.819996,119.267502
Mydaus_marchei,Mydaus_marchei_MEPHITIDAE_CARNIVORA,Mydaus,MEPHITIDAE,CARNIVORA,Mydaus_marchei,2,0,sampled,1.4142,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),1,10.3303055,9.918013058,118.6762382,8.329278,12.331333,117.171112,120.341774
Mylodon_darwinii,Mylodon_darwinii_Mylodontidae_PILOSA,Mylodon,Mylodontidae,PILOSA,NA,1,1,sampled,1392.47,FALSE,FS2016,Reported,Bulletin_of_the_Florida_Museum_of_Natural_History_45:_313-333_(2005),NA,NA,NA,NA,NA,NA,NA,NA
Mylomys_dybowskii,Mylomys_dybowskii_MURIDAE_RODENTIA,Mylomys,MURIDAE,RODENTIA,Mylomys_dybowskii,3,0,sampled,0.1144,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),1,-1.137814,3.335932305,23.00590047,-10.953664,8.678036,-9.0479,38.0546
Mylomys_rex,Mylomys_rex_MURIDAE_RODENTIA,Mylomys,MURIDAE,RODENTIA,Mylomys_rex,0,0,imputed,0.2817,FALSE,FS2016,Assumed_isometric_based_on_head-body_length,Annals_and_Magazine_of_Natural_History_7_18:_300-306_(1906),1,6.800986,6.800986853,37.00508269,6.710536,6.891436,36.9146,37.0955
Myocastor_coypus,Myocastor_coypus_MYOCASTORIDAE_RODENTIA,Myocastor,MYOCASTORIDAE,RODENTIA,Myocastor_coypus,27,0,sampled,6.9375,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),2,-8.9711575,-34.01027301,-63.49812174,-53.886391,35.944076,-74.743057,139.614168
Myodes_andersoni,Myodes_andersoni_CRICETIDAE_RODENTIA,Myodes,CRICETIDAE,RODENTIA,Myodes_andersoni,2,0,sampled,0.0255,FALSE,FS2016,Reported,"Ohdachi_SD,_Ishibashi_I,_Iwasa_MA,_Saitih_T._The_Wild_Mammals_of_Japan._(2009)",2,37.412186,37.66604544,139.4827453,33.595636,41.228736,135.3932,141.8816
Myodes_californicus,Myodes_californicus_CRICETIDAE_RODENTIA,Myodes,CRICETIDAE,RODENTIA,Myodes_californicus,1,0,sampled,0.0183,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),2,42.060336,42.46048615,-122.5355271,37.891236,46.229436,-124.5607,-120.5951
Myodes_centralis,Myodes_centralis_CRICETIDAE_RODENTIA,Myodes,CRICETIDAE,RODENTIA,Myodes_centralis,2,0,sampled,0.032,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),2,42.6782225,42.52316106,78.32102958,39.72052,45.635925,74.102295,82.754517
Myodes_gapperi,Myodes_gapperi_CRICETIDAE_RODENTIA,Myodes,CRICETIDAE,RODENTIA,Myodes_gapperi,7,0,sampled,0.019,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),2,47.639036,50.94002033,-95.77309012,32.844736,62.433336,-132.7242,-55.6152
Myodes_glareolus,Myodes_glareolus_CRICETIDAE_RODENTIA,Myodes,CRICETIDAE,RODENTIA,Myodes_glareolus,9,0,sampled,0.0212,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),2,53.3409045,55.77893922,37.3560558,37.916939,68.76487,-10.474724,96.686196
Myodes_regulus,Myodes_regulus_CRICETIDAE_RODENTIA,Myodes,CRICETIDAE,RODENTIA,Myodes_regulus,3,0,sampled,0.0386,FALSE,FS2016,Assumed_isometric_based_on_head-body_length,Proceedings_of_the_Zoological_Society_of_London_1906_859-864_(1906),2,37.6624215,37.62068547,127.2567432,34.373006,40.951837,124.574457,129.588348
Myodes_rex,Myodes_rex_CRICETIDAE_RODENTIA,Myodes,CRICETIDAE,RODENTIA,Myodes_rex,2,0,sampled,0.0555,FALSE,FS2016,Reported,"Ohdachi_SD,_Ishibashi_I,_Iwasa_MA,_Saitih_T._The_Wild_Mammals_of_Japan._(2009)",2,46.1982945,46.99785994,142.745959,41.972694,50.423895,140.334965,146.92453
Myodes_rufocanus,Myodes_rufocanus_CRICETIDAE_RODENTIA,Myodes,CRICETIDAE,RODENTIA,Myodes_rufocanus,7,0,sampled,0.037,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),2,55.7317615,60.02514663,101.4457336,38.717491,72.746032,7.186013,180
Myodes_rutilus,Myodes_rutilus_CRICETIDAE_RODENTIA,Myodes,CRICETIDAE,RODENTIA,Myodes_rutilus,6,0,sampled,0.0555,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),2,57.112168,61.31888148,51.79183524,41.290984,72.933352,-180,180
Myodes_shanseius,Myodes_shanseius_CRICETIDAE_RODENTIA,Myodes,CRICETIDAE,RODENTIA,Myodes_shanseius,0,0,imputed,0.0318,FALSE,FS2016,Assumed_isometric_based_on_head-body_length,"Smith_AT,_Xie_Y,_Hoffmann_RS,_Lunde_D,_MacKinnon_J,_Wilson_DE,_Wozencraft_WD._A_Guide_to_the_Mammals_of_China_(2008)",2,36.224896,37.04889228,111.3413776,29.763975,42.685817,99.834835,118.929032
Myodes_smithii,Myodes_smithii_CRICETIDAE_RODENTIA,Myodes,CRICETIDAE,RODENTIA,Myodes_smithii,2,0,sampled,0.035,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),2,35.125034,35.33811297,135.9883085,31.810436,38.439632,129.975,140.563398
Myoictis_leucura,Myoictis_leucura_DASYURIDAE_DASYUROMORPHIA,Myoictis,DASYURIDAE,DASYUROMORPHIA,NA,1,0,sampled,0.22,FALSE,FS2016,Reported,Records_of_the_Australian_Museum_57:_321-340_(2005),1,-7.540482,-6.861392299,143.7188811,-8.914215,-6.166749,142.71864,147.504303
Myoictis_melas,Myoictis_melas_DASYURIDAE_DASYUROMORPHIA,Myoictis,DASYURIDAE,DASYUROMORPHIA,Myoictis_melas,2,0,sampled,0.23,FALSE,FS2016,Reported,Records_of_the_Australian_Museum_57:_321-340_(2005),1,-2.7377075,-3.412814175,138.3484597,-5.467725,-0.00769,130.209885,145.816635
Myoictis_wallacei,Myoictis_wallacei_DASYURIDAE_DASYUROMORPHIA,Myoictis,DASYURIDAE,DASYUROMORPHIA,NA,2,0,sampled,0.23,FALSE,FS2016,Reported,Records_of_the_Australian_Museum_57:_321-340_(2005),1,-7.4264735,-8.228065132,141.2485317,-9.33375,-5.519197,134.112595,147.183597
Myoictis_wavicus,Myoictis_wavicus_DASYURIDAE_DASYUROMORPHIA,Myoictis,DASYURIDAE,DASYUROMORPHIA,NA,4,0,sampled,0.122,FALSE,FS2016,Reported,Records_of_the_Australian_Museum_57:_321-340_(2005),1,-7.3284465,-7.33741775,146.7457401,-7.404439,-7.252454,146.695276,146.792176
Myomimus_personatus,Myomimus_personatus_GLIRIDAE_RODENTIA,Myomimus,GLIRIDAE,RODENTIA,Myomimus_personatus,0,0,imputed,0.0245,FALSE,FS2016,Reported,Bulgarian_Journal_of_Veterinary_Medicine_8:_13-22_(2005),2,36.4522895,36.65591687,57.814487,33.165275,39.739304,54.336993,64.083727
Myomimus_roachi,Myomimus_roachi_GLIRIDAE_RODENTIA,Myomimus,GLIRIDAE,RODENTIA,Myomimus_roachi,0,0,imputed,0.0455,FALSE,FS2016,Reported,"Aulagnier_S,_Haffner_P,_Mitchell-Jones_AJ,_Moutou_F,_Zima,_J._The_Mammals_of_Europe,_North_Africa_and_the_Middle_East_(2009)",2,40.1178675,41.25797402,26.78884022,37.320669,42.915066,26.119149,27.909998
Myomimus_setzeri,Myomimus_setzeri_GLIRIDAE_RODENTIA,Myomimus,GLIRIDAE,RODENTIA,Myomimus_setzeri,0,0,imputed,0.0095,FALSE,FS2016,Reported,"Aulagnier_S,_Haffner_P,_Mitchell-Jones_AJ,_Moutou_F,_Zima,_J._The_Mammals_of_Europe,_North_Africa_and_the_Middle_East_(2009)",2,36.399204,36.37917191,46.20869284,32.365767,40.432641,42.504424,48.95715
Myomyscus_angolensis,Myomyscus_angolensis_MURIDAE_RODENTIA,Myomyscus,MURIDAE,RODENTIA,Myomyscus_angolensis,0,0,imputed,0.045978167,TRUE,NA,NA,NA,1,-12.245414,-11.89586725,15.85464667,-15.737464,-8.753364,12.8107,18.3148
Myomyscus_brockmani,Myomyscus_brockmani_MURIDAE_RODENTIA,Myomyscus,MURIDAE,RODENTIA,Myomyscus_brockmani,3,0,sampled,0.0295,FALSE,FS2016,Reported,Mammals_of_Tanzania._archive.fieldmuseum.org,1,3.34468,3.754836748,31.33759127,-6.951564,13.640924,19.722759,46.2348
Myomyscus_verreauxii,Myomyscus_verreauxii_MURIDAE_RODENTIA,Myomyscus,MURIDAE,RODENTIA,Myomyscus_verreauxii,3,0,sampled,0.041,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),2,-32.700769,-33.42056132,20.44175097,-34.839764,-30.561774,17.845707,24.021538
Myomyscus_yemeni,Myomyscus_yemeni_MURIDAE_RODENTIA,Myomyscus,MURIDAE,RODENTIA,Myomyscus_yemeni,3,0,sampled,0.0648,FALSE,FS2016,Assumed_isometric_based_on_head-body_length,Fieldiana_Zoology_34:_229-252_(1953),1,17.520413,17.45977423,43.05035965,14.845769,20.195057,41.479107,44.517256
Myonycteris_angolensis,Myonycteris_angolensis_PTEROPODIDAE_CHIROPTERA,Myonycteris,PTEROPODIDAE,CHIROPTERA,Lissonycteris_angolensis,7,0,sampled,0.0746,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),1,-3.830914,-1.82869365,23.42604146,-20.918264,13.256436,-16.7979,40.840626
